Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad
andino,hembra,741.207566597914,32.07269508277084,NA,negro,NA,10.678082107864858
peruano,hembra,NA,NA,NA,blanco,NA,48.600861893004954
peruano,macho,661.2913565094752,20.667704315692465,16.836925114124483,marrón,sano,28.45695111792697
híbrido,macho,646.7763261909107,31.834379068018084,15.07469780868349,tricolor,gordo,13.669673866759494
andino,hembra,925.5764587706502,NA,21.706544920876865,negro,sano,15.68050581070193
andino,hembra,873.4336976418863,NA,17.99955198475514,marrón,gordo,17.867575141048246
híbrido,macho,NA,NA,17.92113216178578,tricolor,NA,34.32711990715835
andino,hembra,733.6260466925625,25.699759324360556,19.33526101947145,blanco,sano,42.139427029433584
andino,macho,670.4981802888601,23.320835435381778,17.596667093262703,marrón,sano,20.661940282664332
andino,macho,833.1344538884504,27.108304284644223,17.82828164595082,blanco,gordo,27.553478518079064
peruano,hembra,558.8990870139153,NA,18.236270820300863,marrón,sano,27.776466656188823
andino,hembra,1020.3012876609632,27.672049292928143,NA,pintado,NA,56.672864554590475
andino,macho,818.5073107913461,27.43841807194619,NA,pintado,NA,30.074598416810115
híbrido,macho,NA,26.607950133192713,NA,marrón,NA,63.0259430785628
peruano,macho,709.6204054199719,NA,NA,blanco,NA,10.856449726878568
andino,hembra,867.4899053684048,25.18361304964679,20.4950677178268,marrón,sano,46.566861657034494
andino,macho,709.3263597591293,NA,NA,blanco,NA,24.87315344935987
andino,hembra,867.2833809643133,30.11541178714603,19.267410728830804,pintado,sano,22.73528740745477
andino,macho,892.7307982209211,27.130899441768655,18.629189276804485,negro,gordo,20.113456248043327
andino,hembra,904.589353858479,28.708664535129984,19.850026307870795,blanco,sano,45.528368570438786
andino,macho,868.7950132702456,26.11519561827173,18.28859090213647,negro,gordo,19.381060655065163
andino,macho,686.079054730034,NA,17.905627582835198,marrón,sano,47.85301724050513
abisinio,hembra,NA,25.549955532226964,16.756648271544428,pintado,NA,53.40751384707607
andino,hembra,NA,NA,NA,marrón,NA,11.91655672481352
andino,hembra,826.5288671595245,26.759633805838124,19.656504737069532,pintado,sano,29.8331848371498
andino,macho,693.421114539436,NA,18.607936496196487,negro,sano,30.587797395086113
híbrido,macho,1273.4871103233174,32.850490696746704,24.50996537410243,tricolor,sano,25.492234385397143
andino,hembra,756.6550396088139,22.31342206644616,17.910074960702786,blanco,sano,26.69544097461684
peruano,macho,698.1728587520715,23.80540058906706,16.405248682661046,blanco,gordo,29.67772538004061
andino,hembra,1056.275134040316,26.036851294420156,18.07630872135205,marrón,gordo,55.29696315156517
andino,hembra,623.7234249499903,22.93761045722493,18.911549675141405,negro,sano,27.23892597000911
andino,macho,772.6173378297759,27.70734884912384,19.938606822135593,pintado,sano,53.84090595023934
peruano,hembra,846.4481753984858,25.88647049951828,NA,negro,NA,50.537936380855605
híbrido,hembra,786.3644554657376,NA,16.133201897050764,tricolor,gordo,52.92756965036017
peruano,hembra,673.8794743200353,24.93175000459856,17.978307551227697,blanco,sano,52.123072616417794
andino,macho,596.7739916595114,24.759208641067463,18.08943126107502,blanco,sano,61.34007761044144
andino,macho,560.2195557537528,NA,18.238067012290173,pintado,sano,16.411453923495916
andino,macho,610.3242621409668,25.06280683829582,18.325645356151625,negro,sano,39.876301748942154
abisinio,hembra,NA,NA,15.60145099393483,marrón oscuro,NA,37.79806323292213
andino,hembra,909.3966640413588,31.762822373331392,NA,negro,NA,41.596106294667685
skinny,hembra,412.5394882779237,20.1555735335797,15.83545003635786,rosa,sano,18.457776886382185
andino,hembra,893.2118272411484,27.7651624114675,NA,pintado,NA,40.95170622202774
peruano,hembra,902.1760270809672,27.377878932329608,18.433029001576873,rojizo,gordo,54.1009130619321
abisinio,hembra,656.571149432094,27.30879400624116,18.264115964860512,pintado,sano,19.87980767671054
andino,hembra,755.8955040161713,NA,19.92595356682447,negro,sano,32.77681814051071
andino,hembra,703.2140850927776,29.778034812611793,20.42514211873747,negro,sano,25.79563848904006
andino,hembra,953.7029986946948,NA,20.743747444631868,pintado,sano,18.640029937917543
andino,macho,836.7238404608707,25.739632952009565,16.198413368157283,negro,gordo,12.815462847518653
andino,hembra,NA,27.105380753782928,18.687640212159288,blanco,NA,19.650256789783032
americano,hembra,871.3271051902409,NA,20.320469213773386,negro,sano,34.16321896522295
andino,hembra,882.5837240285861,NA,19.331362875194475,blanco,sano,39.76303731232821
andino,macho,900.94960736884,NA,17.50146322122055,pintado,gordo,25.27812822540898
peruano,hembra,729.9372892971054,NA,NA,blanco,NA,43.66203528068898
abisinio,hembra,732.8779766367642,NA,16.690731720070588,blanco,gordo,56.84839853679061
peruano,macho,578.9980195164318,25.880608324700248,NA,negro,NA,36.48981194632367
andino,hembra,720.445161375503,23.92678465291599,20.23468291625609,marrón,sano,55.22926724399837
skinny,hembra,490.0765703549589,24.219849054289536,15.569152252873256,blanco,sano,47.64836012077618
andino,hembra,710.8366225376599,26.834541400608067,19.442450266085956,negro,sano,20.990877858578123
andino,hembra,NA,32.05367660083566,NA,blanco,NA,47.16770484593761
andino,macho,868.3388233760701,NA,17.35492066234003,blanco,gordo,18.2272381273113
andino,macho,698.0238197668708,25.736552605881545,18.978406195230875,pintado,sano,12.904760046778694
andino,hembra,983.2943606072164,NA,NA,pintado,NA,64.31351018382186
andino,macho,779.6453606795975,27.44691384856485,17.48390573648902,negro,gordo,32.89257184300233
peruano,hembra,715.4449065003413,28.214450841384235,18.568023573587933,blanco,sano,48.2860877363747
peruano,hembra,810.0953126756532,24.908962803134656,NA,blanco,NA,43.45138743567831
andino,hembra,680.6222313213501,30.947735890924037,19.594362256084377,pintado,sano,65.17288544427036
andino,hembra,779.0854569757613,26.303620825094686,18.749826151451845,pintado,sano,31.18590716069441
peruano,macho,669.2518468743998,21.43224316024088,NA,negro,NA,51.320566220476195
abisinio,hembra,634.6884113378651,24.83294338632911,15.649135985014205,pintado,gordo,56.94345754299854
andino,macho,502.48255460393034,NA,17.07675463514747,negro,sano,40.80678759941953
andino,hembra,805.7745045434694,30.491823181403916,NA,blanco,NA,14.812833225081537
